date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-11-17,SKU0144,0,233.0,11,100
2025-11-24,SKU0144,164,0.0,11,100
2025-12-01,SKU0144,0,362.0,11,100
2025-12-08,SKU0144,351,0.0,11,100
2025-12-15,SKU0144,240,0.0,11,100
2025-12-22,SKU0144,67,438.0,11,100
2025-12-29,SKU0144,0,438.0,11,100
2025-06-23,SKU0145,49,1452.0,24,612
2025-06-30,SKU0145,0,,24,612
2025-07-07,SKU0145,0,1452.0,24,612
2025-07-14,SKU0145,0,1452.0,24,612
2025-07-21,SKU0145,1181,0.0,24,612
2025-07-28,SKU0145,983,0.0,24,612
2025-08-04,SKU0145,795,0.0,24,612
2025-08-11,SKU0145,595,902.0,24,612
2025-08-18,SKU0145,422,902.0,24,612
2025-08-25,SKU0145,224,902.0,24,612
2025-09-01,SKU0145,74,902.0,24,612
2025-09-08,SKU0145,752,0.0,24,612
2025-09-15,SKU0145,559,1163.0,24,612
2025-09-22,SKU0145,375,1163.0,24,612
2025-09-29,SKU0145,219,1163.0,24,612
2025-10-06,SKU0145,49,1163.0,24,612
2025-10-13,SKU0145,1036,0.0,24,612
2025-10-20,SKU0145,855,0.0,24,612
2025-10-27,SKU0145,664,0.0,24,612
2025-11-03,SKU0145,490,906.0,24,612
2025-11-10,SKU0145,289,906.0,24,612
2025-11-17,SKU0145,103,906.0,24,612
2025-11-24,SKU0145,810,0.0,24,612
2025-12-01,SKU0145,567,1363.0,24,612
2025-12-08,SKU0145,386,1363.0,24,612
2025-12-15,SKU0145,139,1363.0,24,612
2025-12-22,SKU0145,0,1363.0,24,612
2025-12-29,SKU0145,1177,0.0,24,612
2024-01-01,SKU0146,10,,23,523
2024-01-08,SKU0146,0,2043.0,23,523
2024-01-15,SKU0146,0,2043.0,23,523
2024-01-22,SKU0146,0,2043.0,23,523
2024-01-29,SKU0146,1762,0.0,23,523
2024-02-05,SKU0146,1470,0.0,23,523
2024-02-12,SKU0146,1198,0.0,23,523
2024-02-19,SKU0146,899,0.0,23,523
2024-02-26,SKU0146,651,0.0,23,523
2024-03-04,SKU0146,402,1182.0,23,523
2024-03-11,SKU0146,158,1182.0,23,523
2024-03-18,SKU0146,0,1182.0,23,523
2024-03-25,SKU0146,1117,0.0,23,523
2024-04-01,SKU0146,951,0.0,23,523
2024-04-08,SKU0146,786,0.0,23,523
2024-04-15,SKU0146,542,0.0,23,523
2024-04-22,SKU0146,391,850.0,23,523
2024-04-29,SKU0146,241,850.0,23,523
2024-05-06,SKU0146,87,850.0,23,523
2024-05-13,SKU0146,783,0.0,23,523
2024-05-20,SKU0146,615,0.0,23,523
2024-05-27,SKU0146,443,825.0,23,523
2024-06-03,SKU0146,279,825.0,23,523
2024-06-10,SKU0146,87,825.0,23,523
2024-06-17,SKU0146,771,0.0,23,523
2024-06-24,SKU0146,577,0.0,23,523
2024-07-01,SKU0146,369,1001.0,23,523
2024-07-08,SKU0146,129,1001.0,23,523
2024-07-15,SKU0146,0,1001.0,23,523
2024-07-22,SKU0146,787,0.0,23,523
2024-07-29,SKU0146,536,0.0,23,523
2024-08-05,SKU0146,265,1316.0,23,523
2024-08-12,SKU0146,0,1316.0,23,523
2024-08-19,SKU0146,0,1316.0,23,523
2024-08-26,SKU0146,1094,0.0,23,523
2024-09-02,SKU0146,786,0.0,23,523
2024-09-09,SKU0146,298,3510.0,23,523
2024-09-16,SKU0146,0,3510.0,23,523
2024-09-23,SKU0146,0,3510.0,23,523
2024-09-30,SKU0146,3453,0.0,23,523
2024-10-07,SKU0146,3070,0.0,23,523
2024-10-14,SKU0146,2673,0.0,23,523
2024-10-21,SKU0146,2248,0.0,23,523
2024-10-28,SKU0146,1837,0.0,23,523
2024-11-04,SKU0146,1421,0.0,23,523
2024-11-11,SKU0146,1005,0.0,23,523
2024-11-18,SKU0146,618,,23,523
2024-11-25,SKU0146,176,1999.0,23,523
2024-12-02,SKU0146,0,1999.0,23,523
2024-12-09,SKU0146,0,1999.0,23,523
2024-12-16,SKU0146,1687,0.0,23,523
2024-12-23,SKU0146,1162,0.0,23,523
2024-12-30,SKU0146,765,0.0,23,523
2025-01-06,SKU0146,354,2169.0,23,523
2025-01-13,SKU0146,0,2169.0,23,523
2025-01-20,SKU0146,0,2169.0,23,523
2025-01-27,SKU0146,2129,0.0,23,523
2025-02-03,SKU0146,1831,0.0,23,523
2025-02-10,SKU0146,1565,0.0,23,523
2025-02-17,SKU0146,1279,0.0,23,523
2025-02-24,SKU0146,1019,0.0,23,523
2025-03-03,SKU0146,770,0.0,23,523
2025-03-10,SKU0146,563,0.0,23,523
2025-03-17,SKU0146,349,1075.0,23,523
2025-03-24,SKU0146,124,1075.0,23,523
2025-03-31,SKU0146,0,1075.0,23,523
2025-04-07,SKU0146,952,0.0,23,523
2025-04-14,SKU0146,721,0.0,23,523
2025-04-21,SKU0146,540,0.0,23,523
2025-04-28,SKU0146,357,824.0,23,523
2025-05-05,SKU0146,207,824.0,23,523
2025-05-12,SKU0146,57,824.0,23,523
2025-05-19,SKU0146,721,0.0,23,523
2025-05-26,SKU0146,555,0.0,23,523
2025-06-02,SKU0146,401,832.0,23,523
2025-06-09,SKU0146,222,832.0,23,523
2025-06-16,SKU0146,81,832.0,23,523
2025-06-23,SKU0146,714,0.0,23,523
2025-06-30,SKU0146,498,1028.0,23,523
2025-07-07,SKU0146,261,,23,523
2025-07-14,SKU0146,35,1028.0,23,523
2025-07-21,SKU0146,0,1028.0,23,523
2025-07-28,SKU0146,824,0.0,23,523
2025-08-04,SKU0146,535,0.0,23,523
2025-08-11,SKU0146,255,1374.0,23,523
2025-08-18,SKU0146,0,1374.0,23,523
2025-08-25,SKU0146,0,1374.0,23,523
2025-09-01,SKU0146,1097,0.0,23,523
2025-09-08,SKU0146,616,0.0,23,523
2025-09-15,SKU0146,207,2847.0,23,523
2025-09-22,SKU0146,0,2847.0,23,523
2025-09-29,SKU0146,0,2847.0,23,523
2025-10-06,SKU0146,2612,0.0,23,523
2025-10-13,SKU0146,2219,0.0,23,523
2025-10-20,SKU0146,1807,0.0,23,523
2025-10-27,SKU0146,1393,0.0,23,523
2025-11-03,SKU0146,1000,0.0,23,523
2025-11-10,SKU0146,562,0.0,23,523
2025-11-17,SKU0146,160,2008.0,23,523
2025-11-24,SKU0146,0,2008.0,23,523
2025-12-01,SKU0146,0,2008.0,23,523
2025-12-08,SKU0146,1699,0.0,23,523
2025-12-15,SKU0146,1319,0.0,23,523
2025-12-22,SKU0146,734,0.0,23,523
2025-12-29,SKU0146,353,2246.0,23,523
2024-01-01,SKU0147,111,413.0,21,167
2024-01-08,SKU0147,0,413.0,21,167
2024-01-15,SKU0147,0,413.0,21,167
2024-01-22,SKU0147,401,0.0,21,167
2024-01-29,SKU0147,337,0.0,21,167
2024-02-05,SKU0147,271,0.0,21,167
2024-02-12,SKU0147,215,0.0,21,167
2024-02-19,SKU0147,167,226.0,21,167
2024-02-26,SKU0147,108,226.0,21,167
2024-03-04,SKU0147,69,226.0,21,167
2024-03-11,SKU0147,232,0.0,21,167
2024-03-18,SKU0147,173,0.0,21,167
2024-03-25,SKU0147,130,217.0,21,167
2024-04-01,SKU0147,80,217.0,21,167
2024-04-08,SKU0147,31,217.0,21,167
2024-04-15,SKU0147,145,682.0,21,167
2024-04-22,SKU0147,82,682.0,21,167
2024-04-29,SKU0147,12,682.0,21,167
2024-05-06,SKU0147,661,0.0,21,167
2024-05-13,SKU0147,579,0.0,21,167
2024-05-20,SKU0147,496,0.0,21,167
2024-05-27,SKU0147,420,0.0,21,167
2024-06-03,SKU0147,325,0.0,21,167
2024-06-10,SKU0147,225,0.0,21,167
2024-06-17,SKU0147,112,474.0,21,167
2024-06-24,SKU0147,3,474.0,21,167
2024-07-01,SKU0147,0,474.0,21,167
2024-07-08,SKU0147,399,0.0,21,167
2024-07-15,SKU0147,246,0.0,21,167
2024-07-22,SKU0147,8,1190.0,21,167
2024-07-29,SKU0147,0,1190.0,21,167
2024-08-05,SKU0147,0,1190.0,21,167
2024-08-12,SKU0147,1078,0.0,21,167
2024-08-19,SKU0147,932,0.0,21,167
2024-08-26,SKU0147,777,0.0,21,167
2024-09-02,SKU0147,584,0.0,21,167
2024-09-09,SKU0147,302,0.0,21,167
2024-09-16,SKU0147,124,926.0,21,167
2024-09-23,SKU0147,0,926.0,21,167
2024-09-30,SKU0147,0,926.0,21,167
2024-10-07,SKU0147,890,0.0,21,167
2024-10-14,SKU0147,741,0.0,21,167
2024-10-21,SKU0147,588,0.0,21,167
2024-10-28,SKU0147,451,0.0,21,167
2024-11-04,SKU0147,317,0.0,21,167
2024-11-11,SKU0147,191,0.0,21,167
2024-11-18,SKU0147,70,556.0,21,167
2024-11-25,SKU0147,0,556.0,21,167
2024-12-02,SKU0147,0,556.0,21,167
2024-12-09,SKU0147,473,0.0,21,167
2024-12-16,SKU0147,349,0.0,21,167
2024-12-23,SKU0147,221,0.0,21,167
2024-12-30,SKU0147,130,507.0,21,167
2025-01-06,SKU0147,21,507.0,21,167
2025-01-13,SKU0147,0,507.0,21,167
2025-01-20,SKU0147,481,0.0,21,167
2025-01-27,SKU0147,431,0.0,21,167
2025-02-03,SKU0147,377,0.0,21,167
2025-02-10,SKU0147,316,0.0,21,167
2025-02-17,SKU0147,267,0.0,21,167
2025-02-24,SKU0147,236,0.0,21,167
2025-03-03,SKU0147,194,0.0,21,167
2025-03-10,SKU0147,143,220.0,21,167
2025-03-17,SKU0147,86,220.0,21,167
2025-03-24,SKU0147,33,220.0,21,167
2025-03-31,SKU0147,205,0.0,21,167
2025-04-07,SKU0147,149,331.0,21,167
2025-04-14,SKU0147,48,331.0,21,167
2025-04-21,SKU0147,0,331.0,21,167
2025-04-28,SKU0147,308,0.0,21,167
2025-05-05,SKU0147,238,0.0,21,167
2025-05-12,SKU0147,165,349.0,21,167
2025-05-19,SKU0147,72,349.0,21,167
2025-05-26,SKU0147,0,349.0,21,167
2025-06-02,SKU0147,336,0.0,21,167
2025-06-09,SKU0147,210,0.0,21,167
2025-06-16,SKU0147,90,472.0,21,167
2025-06-23,SKU0147,0,472.0,21,167
2025-06-30,SKU0147,0,472.0,21,167
2025-07-07,SKU0147,370,0.0,21,167
2025-07-14,SKU0147,248,0.0,21,167
2025-07-21,SKU0147,0,1197.0,21,167
2025-07-28,SKU0147,0,1197.0,21,167
2025-08-04,SKU0147,0,1197.0,21,167
2025-08-11,SKU0147,1073,0.0,21,167
2025-08-18,SKU0147,929,0.0,21,167
2025-08-25,SKU0147,771,0.0,21,167
2025-09-01,SKU0147,642,0.0,21,167
2025-09-08,SKU0147,394,0.0,21,167
2025-09-15,SKU0147,195,0.0,21,167
2025-09-22,SKU0147,40,696.0,21,167
2025-09-29,SKU0147,0,696.0,21,167
2025-10-06,SKU0147,0,696.0,21,167
2025-10-13,SKU0147,551,0.0,21,167
2025-10-20,SKU0147,391,0.0,21,167
2025-10-27,SKU0147,231,0.0,21,167
2025-11-03,SKU0147,86,607.0,21,167
2025-11-10,SKU0147,0,607.0,21,167
2025-11-17,SKU0147,0,607.0,21,167
2025-11-24,SKU0147,539,0.0,21,167
2025-12-01,SKU0147,362,0.0,21,167
2025-12-08,SKU0147,257,0.0,21,167
2025-12-15,SKU0147,142,862.0,21,167
2025-12-22,SKU0147,0,862.0,21,167
2025-12-29,SKU0147,0,862.0,21,167
2024-09-30,SKU0148,0,330.0,8,381
2024-10-07,SKU0148,192,357.0,8,381
2024-10-14,SKU0148,365,397.0,8,381
2024-10-21,SKU0148,171,397.0,8,381
2024-10-28,SKU0148,384,0.0,8,381
2024-11-04,SKU0148,142,456.0,8,381
2024-11-11,SKU0148,354,508.0,8,381
2024-11-18,SKU0148,84,508.0,8,381
2024-11-25,SKU0148,307,1195.0,8,381
2024-12-02,SKU0148,0,1195.0,8,381
2024-12-09,SKU0148,890,0.0,8,381
2024-12-16,SKU0148,456,0.0,8,381
2024-12-23,SKU0148,0,1349.0,8,381
2024-12-30,SKU0148,1067,0.0,8,381
2025-01-06,SKU0148,592,0.0,8,381
2025-01-13,SKU0148,84,1458.0,8,381
2025-01-20,SKU0148,1263,0.0,8,381
2025-01-27,SKU0148,920,0.0,8,381
2025-02-03,SKU0148,559,0.0,8,381
2025-02-10,SKU0148,182,702.0,8,381
2025-02-17,SKU0148,545,0.0,8,381
2025-02-24,SKU0148,179,690.0,8,381
2025-03-03,SKU0148,521,0.0,8,381
2025-03-10,SKU0148,194,668.0,8,381
2025-03-17,SKU0148,512,0.0,8,381
2025-03-24,SKU0148,181,629.0,8,381
2025-03-31,SKU0148,486,0.0,8,381
2025-04-07,SKU0148,193,588.0,8,381
2025-04-14,SKU0148,277,1424.0,8,381
2025-04-21,SKU0148,1425,0.0,8,381
2025-04-28,SKU0148,1173,0.0,8,381
2025-05-05,SKU0148,917,0.0,8,381
2025-05-12,SKU0148,687,0.0,8,381
2025-05-19,SKU0148,487,0.0,8,381
2025-05-26,SKU0148,286,396.0,8,381
2025-06-02,SKU0148,496,0.0,8,381
2025-06-09,SKU0148,322,416.0,8,381
2025-06-16,SKU0148,576,0.0,8,381
2025-06-23,SKU0148,420,0.0,8,381
2025-06-30,SKU0148,284,289.0,8,381
2025-07-07,SKU0148,443,0.0,8,381
2025-07-14,SKU0148,311,259.0,8,381
2025-07-21,SKU0148,308,644.0,8,381
2025-07-28,SKU0148,848,0.0,8,381
2025-08-04,SKU0148,729,0.0,8,381
2025-08-11,SKU0148,606,0.0,8,381
2025-08-18,SKU0148,480,0.0,8,381
2025-08-25,SKU0148,360,313.0,8,381
2025-09-01,SKU0148,526,0.0,8,381
2025-09-08,SKU0148,270,729.0,8,381
2025-09-15,SKU0148,773,0.0,8,381
2025-09-22,SKU0148,611,0.0,8,381
2025-09-29,SKU0148,436,0.0,8,381
2025-10-06,SKU0148,257,358.0,8,381
2025-10-13,SKU0148,436,0.0,8,381
2025-10-20,SKU0148,215,409.0,8,381
2025-10-27,SKU0148,373,452.0,8,381
2025-11-03,SKU0148,177,452.0,8,381
2025-11-10,SKU0148,368,508.0,8,381
2025-11-17,SKU0148,109,508.0,8,381
2025-11-24,SKU0148,338,677.0,8,381
2025-12-01,SKU0148,633,0.0,8,381
2025-12-08,SKU0148,335,736.0,8,381
2025-12-15,SKU0148,697,0.0,8,381
2025-12-22,SKU0148,9,1370.0,8,381
2025-12-29,SKU0148,1187,0.0,8,381
2024-01-01,SKU0149,92,696.0,11,329
2024-01-08,SKU0149,0,696.0,11,329
2024-01-15,SKU0149,555,0.0,11,329
2024-01-22,SKU0149,307,593.0,11,329
2024-01-29,SKU0149,52,593.0,11,329
2024-02-05,SKU0149,432,0.0,11,329
2024-02-12,SKU0149,182,566.0,11,329
2024-02-19,SKU0149,536,0.0,11,329
2024-02-26,SKU0149,312,525.0,11,329
2024-03-04,SKU0149,114,525.0,11,329
2024-03-11,SKU0149,419,0.0,11,329
2024-03-18,SKU0149,209,474.0,11,329
2024-03-25,SKU0149,14,474.0,11,329
2024-04-01,SKU0149,296,485.0,11,329
2024-04-08,SKU0149,126,485.0,11,329
2024-04-15,SKU0149,302,912.0,11,329
2024-04-22,SKU0149,164,,11,329
2024-04-29,SKU0149,924,0.0,11,329
2024-05-06,SKU0149,783,0.0,11,329
2024-05-13,SKU0149,656,0.0,11,329
2024-05-20,SKU0149,526,0.0,11,329
2024-05-27,SKU0149,393,0.0,11,329
2024-06-03,SKU0149,295,303.0,11,329
2024-06-10,SKU0149,185,303.0,11,329
2024-06-17,SKU0149,377,0.0,11,329
2024-06-24,SKU0149,268,245.0,11,329
2024-07-01,SKU0149,171,245.0,11,329
2024-07-08,SKU0149,308,279.0,11,329
2024-07-15,SKU0149,168,279.0,11,329
2024-07-22,SKU0149,249,528.0,11,329
2024-07-29,SKU0149,138,528.0,11,329
2024-08-05,SKU0149,531,0.0,11,329
2024-08-12,SKU0149,400,0.0,11,329
2024-08-19,SKU0149,259,298.0,11,329
2024-08-26,SKU0149,133,298.0,11,329
2024-09-02,SKU0149,281,387.0,11,329
2024-09-09,SKU0149,10,387.0,11,329
2024-09-16,SKU0149,276,430.0,11,329
2024-09-23,SKU0149,107,430.0,11,329
2024-09-30,SKU0149,380,0.0,11,329
2024-10-07,SKU0149,194,436.0,11,329
2024-10-14,SKU0149,432,0.0,11,329
2024-10-21,SKU0149,230,482.0,11,329
2024-10-28,SKU0149,21,482.0,11,329
2024-11-04,SKU0149,301,601.0,11,329
2024-11-11,SKU0149,97,601.0,11,329
2024-11-18,SKU0149,461,0.0,11,329
2024-11-25,SKU0149,186,653.0,11,329
2024-12-02,SKU0149,0,653.0,11,329
2024-12-09,SKU0149,414,,11,329
2024-12-16,SKU0149,85,599.0,11,329
2024-12-23,SKU0149,561,0.0,11,329
2024-12-30,SKU0149,308,608.0,11,329
2025-01-06,SKU0149,0,608.0,11,329
2025-01-13,SKU0149,461,0.0,11,329
2025-01-20,SKU0149,199,600.0,11,329
2025-01-27,SKU0149,0,600.0,11,329
2025-02-03,SKU0149,364,0.0,11,329
2025-02-10,SKU0149,127,573.0,11,329
2025-02-17,SKU0149,505,0.0,11,329
2025-02-24,SKU0149,276,608.0,11,329
2025-03-03,SKU0149,61,608.0,11,329
2025-03-10,SKU0149,457,0.0,11,329
2025-03-17,SKU0149,253,545.0,11,329
2025-03-24,SKU0149,44,545.0,11,329
2025-03-31,SKU0149,397,0.0,11,329
2025-04-07,SKU0149,212,418.0,11,329
2025-04-14,SKU0149,373,0.0,11,329
2025-04-21,SKU0149,193,799.0,11,329
2025-04-28,SKU0149,853,0.0,11,329
2025-05-05,SKU0149,700,0.0,11,329
2025-05-12,SKU0149,571,0.0,11,329
2025-05-19,SKU0149,441,0.0,11,329
2025-05-26,SKU0149,321,320.0,11,329
2025-06-02,SKU0149,204,320.0,11,329
2025-06-09,SKU0149,417,0.0,11,329
2025-06-16,SKU0149,307,288.0,11,329
2025-06-23,SKU0149,199,288.0,11,329
2025-06-30,SKU0149,367,0.0,11,329
2025-07-07,SKU0149,262,246.0,11,329
2025-07-14,SKU0149,397,0.0,11,329
2025-07-21,SKU0149,142,529.0,11,329
2025-07-28,SKU0149,567,0.0,11,329
2025-08-04,SKU0149,442,,11,329
2025-08-11,SKU0149,335,0.0,11,329
2025-08-18,SKU0149,198,293.0,11,329
2025-08-25,SKU0149,363,0.0,11,329
2025-09-01,SKU0149,216,328.0,11,329
2025-09-08,SKU0149,271,858.0,11,329
2025-09-15,SKU0149,72,858.0,11,329
2025-09-22,SKU0149,761,0.0,11,329
2025-09-29,SKU0149,593,0.0,11,329
2025-10-06,SKU0149,419,0.0,11,329
2025-10-13,SKU0149,231,460.0,11,329
2025-10-20,SKU0149,18,460.0,11,329
2025-10-27,SKU0149,283,580.0,11,329
2025-11-03,SKU0149,73,580.0,11,329
2025-11-10,SKU0149,412,0.0,11,329
2025-11-17,SKU0149,188,554.0,11,329
2025-11-24,SKU0149,521,0.0,11,329
2025-12-01,SKU0149,131,1219.0,11,329
2025-12-08,SKU0149,1190,0.0,11,329
2025-12-15,SKU0149,906,0.0,11,329
2025-12-22,SKU0149,402,0.0,11,329
2025-12-29,SKU0149,146,702.0,11,329
2024-01-01,SKU0150,148,688.0,9,388
2024-01-08,SKU0150,0,688.0,9,388
2024-01-15,SKU0150,419,0.0,9,388
2024-01-22,SKU0150,140,561.0,9,388
2024-01-29,SKU0150,446,0.0,9,388
2024-02-05,SKU0150,203,524.0,9,388
2024-02-12,SKU0150,496,0.0,9,388
2024-02-19,SKU0150,238,486.0,9,388
2024-02-26,SKU0150,511,0.0,9,388
2024-03-04,SKU0150,278,625.0,9,388
2024-03-11,SKU0150,661,0.0,9,388
2024-03-18,SKU0150,465,0.0,9,388
2024-03-25,SKU0150,258,425.0,9,388
2024-04-01,SKU0150,466,0.0,9,388
2024-04-08,SKU0150,201,413.0,9,388
2024-04-15,SKU0150,225,1202.0,9,388
2024-04-22,SKU0150,1223,0.0,9,388
2024-04-29,SKU0150,1005,0.0,9,388
2024-05-06,SKU0150,810,0.0,9,388
2024-05-13,SKU0150,591,0.0,9,388
2024-05-20,SKU0150,394,0.0,9,388
2024-05-27,SKU0150,178,429.0,9,388
2024-06-03,SKU0150,392,0.0,9,388
2024-06-10,SKU0150,159,451.0,9,388
2024-06-17,SKU0150,362,476.0,9,388
2024-06-24,SKU0150,96,476.0,9,388
2024-07-01,SKU0150,336,695.0,9,388
2024-07-08,SKU0150,62,695.0,9,388
2024-07-15,SKU0150,452,0.0,9,388
2024-07-22,SKU0150,0,1170.0,9,388
2024-07-29,SKU0150,963,0.0,9,388
2024-08-05,SKU0150,653,0.0,9,388
2024-08-12,SKU0150,343,612.0,9,388
2024-08-19,SKU0150,71,612.0,9,388
2024-08-26,SKU0150,360,643.0,9,388
2024-09-02,SKU0150,21,643.0,9,388
2024-09-09,SKU0150,86,1960.0,9,388
2024-09-16,SKU0150,1913,0.0,9,388
2024-09-23,SKU0150,1559,0.0,9,388
2024-09-30,SKU0150,1189,0.0,9,388
2024-10-07,SKU0150,795,0.0,9,388
2024-10-14,SKU0150,492,0.0,9,388
2024-10-21,SKU0150,142,702.0,9,388
2024-10-28,SKU0150,539,0.0,9,388
2024-11-04,SKU0150,202,699.0,9,388
2024-11-11,SKU0150,600,0.0,9,388
2024-11-18,SKU0150,259,942.0,9,388
2024-11-25,SKU0150,835,0.0,9,388
2024-12-02,SKU0150,316,912.0,9,388
2024-12-09,SKU0150,0,912.0,9,388
2024-12-16,SKU0150,504,0.0,9,388
2024-12-23,SKU0150,10,1353.0,9,388
2024-12-30,SKU0150,1171,0.0,9,388
2025-01-06,SKU0150,747,0.0,9,388
2025-01-13,SKU0150,355,569.0,9,388
2025-01-20,SKU0150,87,569.0,9,388
2025-01-27,SKU0150,365,534.0,9,388
2025-02-03,SKU0150,100,534.0,9,388
2025-02-10,SKU0150,349,690.0,9,388
2025-02-17,SKU0150,121,690.0,9,388
2025-02-24,SKU0150,580,0.0,9,388
2025-03-03,SKU0150,358,629.0,9,388
2025-03-10,SKU0150,143,629.0,9,388
2025-03-17,SKU0150,542,0.0,9,388
2025-03-24,SKU0150,335,585.0,9,388
2025-03-31,SKU0150,133,585.0,9,388
2025-04-07,SKU0150,504,0.0,9,388
2025-04-14,SKU0150,134,883.0,9,388
2025-04-21,SKU0150,811,0.0,9,388
2025-04-28,SKU0150,617,0.0,9,388
2025-05-05,SKU0150,377,416.0,9,388
2025-05-12,SKU0150,159,416.0,9,388
2025-05-19,SKU0150,362,588.0,9,388
2025-05-26,SKU0150,141,588.0,9,388
2025-06-02,SKU0150,513,0.0,9,388
2025-06-09,SKU0150,287,631.0,9,388
2025-06-16,SKU0150,662,0.0,9,388
2025-06-23,SKU0150,405,0.0,9,388
2025-06-30,SKU0150,147,495.0,9,388
2025-07-07,SKU0150,367,526.0,9,388
2025-07-14,SKU0150,125,526.0,9,388
2025-07-21,SKU0150,20,1188.0,9,388
2025-07-28,SKU0150,1090,0.0,9,388
2025-08-04,SKU0150,794,0.0,9,388
2025-08-11,SKU0150,514,0.0,9,388
2025-08-18,SKU0150,190,622.0,9,388
2025-08-25,SKU0150,515,,9,388
2025-09-01,SKU0150,176,652.0,9,388
2025-09-08,SKU0150,423,0.0,9,388
2025-09-15,SKU0150,0,1441.0,9,388
2025-09-22,SKU0150,1179,0.0,9,388
2025-09-29,SKU0150,851,0.0,9,388
2025-10-06,SKU0150,504,0.0,9,388
2025-10-13,SKU0150,107,703.0,9,388
2025-10-20,SKU0150,533,0.0,9,388
2025-10-27,SKU0150,143,705.0,9,388
2025-11-03,SKU0150,526,0.0,9,388
2025-11-10,SKU0150,163,698.0,9,388
2025-11-17,SKU0150,551,0.0,9,388
2025-11-24,SKU0150,218,682.0,9,388
2025-12-01,SKU0150,570,0.0,9,388
2025-12-08,SKU0150,261,904.0,9,388
2025-12-15,SKU0150,826,0.0,9,388
2025-12-22,SKU0150,217,1854.0,9,388
2025-12-29,SKU0150,1817,0.0,9,388
2024-01-01,SKU0151,159,867.0,29,213
2024-01-08,SKU0151,0,867.0,29,213
2024-01-15,SKU0151,0,867.0,29,213
2024-01-22,SKU0151,0,867.0,29,213
2024-01-29,SKU0151,0,867.0,29,213
2024-02-05,SKU0151,758,0.0,29,213
2024-02-12,SKU0151,639,0.0,29,213
2024-02-19,SKU0151,509,0.0,29,213
2024-02-26,SKU0151,393,0.0,29,213
2024-03-04,SKU0151,283,0.0,29,213
2024-03-11,SKU0151,179,1064.0,29,213
2024-03-18,SKU0151,56,1064.0,29,213
2024-03-25,SKU0151,0,1064.0,29,213
2024-04-01,SKU0151,0,1064.0,29,213
2024-04-08,SKU0151,1035,0.0,29,213
2024-04-15,SKU0151,896,0.0,29,213
2024-04-22,SKU0151,797,0.0,29,213
2024-04-29,SKU0151,690,0.0,29,213
2024-05-06,SKU0151,579,0.0,29,213
2024-05-13,SKU0151,481,0.0,29,213
2024-05-20,SKU0151,382,,29,213
2024-05-27,SKU0151,298,0.0,29,213
2024-06-03,SKU0151,213,572.0,29,213
2024-06-10,SKU0151,126,572.0,29,213
2024-06-17,SKU0151,41,572.0,29,213
2024-06-24,SKU0151,0,572.0,29,213
2024-07-01,SKU0151,0,572.0,29,213
2024-07-08,SKU0151,496,0.0,29,213
2024-07-15,SKU0151,411,0.0,29,213
2024-07-22,SKU0151,289,0.0,29,213
2024-07-29,SKU0151,211,487.0,29,213
2024-08-05,SKU0151,142,487.0,29,213
2024-08-12,SKU0151,65,487.0,29,213
2024-08-19,SKU0151,0,487.0,29,213
2024-08-26,SKU0151,0,487.0,29,213
2024-09-02,SKU0151,408,0.0,29,213
2024-09-09,SKU0151,289,0.0,29,213
2024-09-16,SKU0151,210,518.0,29,213
2024-09-23,SKU0151,141,518.0,29,213
2024-09-30,SKU0151,60,518.0,29,213
2024-10-07,SKU0151,0,518.0,29,213
2024-10-14,SKU0151,0,518.0,29,213
2024-10-21,SKU0151,429,0.0,29,213
2024-10-28,SKU0151,332,0.0,29,213
2024-11-04,SKU0151,237,0.0,29,213
2024-11-11,SKU0151,155,634.0,29,213
2024-11-18,SKU0151,65,634.0,29,213
2024-11-25,SKU0151,0,634.0,29,213
2024-12-02,SKU0151,0,634.0,29,213
2024-12-09,SKU0151,562,0.0,29,213
2024-12-16,SKU0151,418,0.0,29,213
2024-12-23,SKU0151,273,0.0,29,213
2024-12-30,SKU0151,168,1048.0,29,213
2025-01-06,SKU0151,19,1048.0,29,213
2025-01-13,SKU0151,0,1048.0,29,213
2025-01-20,SKU0151,0,1048.0,29,213
2025-01-27,SKU0151,1024,0.0,29,213
2025-02-03,SKU0151,906,0.0,29,213
2025-02-10,SKU0151,788,0.0,29,213
2025-02-17,SKU0151,669,0.0,29,213
2025-02-24,SKU0151,524,0.0,29,213
2025-03-03,SKU0151,402,0.0,29,213
2025-03-10,SKU0151,292,0.0,29,213
2025-03-17,SKU0151,174,1059.0,29,213
2025-03-24,SKU0151,61,1059.0,29,213
2025-03-31,SKU0151,0,1059.0,29,213
2025-04-07,SKU0151,0,1059.0,29,213
2025-04-14,SKU0151,993,0.0,29,213
2025-04-21,SKU0151,883,0.0,29,213
2025-04-28,SKU0151,766,0.0,29,213
2025-05-05,SKU0151,660,0.0,29,213
2025-05-12,SKU0151,550,,29,213
2025-05-19,SKU0151,469,0.0,29,213
2025-05-26,SKU0151,376,0.0,29,213
2025-06-02,SKU0151,296,0.0,29,213
2025-06-09,SKU0151,205,563.0,29,213
2025-06-16,SKU0151,114,563.0,29,213
2025-06-23,SKU0151,20,563.0,29,213
2025-06-30,SKU0151,0,563.0,29,213
2025-07-07,SKU0151,0,563.0,29,213
2025-07-14,SKU0151,505,0.0,29,213
